"","name","brand","country","city","power","price","km","year","stringAsFactors"
"3452","Cabeza tractora Mercedes Actros 1846","Mercedes","FRANCIA","Yvelines",460,NA,NA,"2021",FALSE
"3453","Cabeza tractora DAF XF 105 460","DAF","ITALIA","Parma",NA,11900,900770,"2010",FALSE
"3454","Cabeza tractora Iveco Stralis 420","Iveco","HOLANDA","Oisterwijk",420,35900,398035,"2017",FALSE
"3455","Cabeza tractora Volvo FH 480","Volvo","HOLANDA","Meerkerk",479,114950,667398,"2007",FALSE
"3456","Cabeza tractora Volvo FH12 FH 12.420 MANUAL + HIAB 220-5 MET REMOTE + STEERING AXLE","Volvo","HOLANDA","Meerkerk",420,NA,1004557,"2001",FALSE
"3457","Cabeza tractora MAN TGX 18.440","MAN","POLONIA","ory,",440,17500,764098,"2008",FALSE
"3458","Cabeza tractora Scania C 124C420","Scania","FRANCIA","Rhône",420,NA,563888,"2004",FALSE
"3459","Cabeza tractora Renault Premium Lander 450 DXI","Renault","FRANCIA","Rhône",NA,NA,420000,"2008",FALSE
"3460","Cabeza tractora Mercedes Actros 3351","Mercedes","HOLANDA","Assen",NA,NA,525000,"2014",FALSE
"3461","Cabeza tractora Scania R 420","Scania","HOLANDA","Vuren",420,9900,1,"2005",FALSE
"3462","Cabeza tractora Scania R 144.460 tl v8 manual","Scania","HOLANDA","Vuren",459,9900,1870657,"2001",FALSE
"3463","Cabeza tractora MAN TGA 33.530","MAN","HOLANDA","Vuren",530,25900,763876,"2004",FALSE
"3464","Cabeza tractora MAN TGA 18.460","MAN","ITALIA","Faeto",460,9500,850000,"2002",FALSE
"3465","Cabeza tractora MAN TGS 18.480 Sattelzugmaschine + PK29002 +FUNK/4x4","MAN","POLONIA","Nowy S",480,84900,524000,"2010",FALSE
"3466","Cabeza tractora MAN TGS 18.480 Sattelzugmaschine + KRAN + FUNK/4x4","MAN","POLONIA","Nowy S",480,84900,524000,"2010",FALSE
"3467","Cabeza tractora Volvo FH 480","Volvo","FRANCIA","Ille",480,15500,398000,"2008",FALSE
"3468","Cabeza tractora Mercedes Actros 1845","Mercedes","HOLANDA","Groot",448,26500,822398,"2015",FALSE
"3469","Cabeza tractora Iveco Stralis 460","Iveco","HOLANDA","Veghel",459,31400,381189,"2018",FALSE
"3470","Cabeza tractora MAN TGS 26.480","MAN","HOLANDA","Veghel",479,24900,974573,"2008",FALSE
"3471","Cabeza tractora Mercedes Actros 1845","Mercedes","HOLANDA","Veghel",450,18800,1029616,"2014",FALSE
"3472","Cabeza tractora Iveco Stralis 500","Iveco","HOLANDA","Veghel",500,11900,685235,"2011",FALSE
"3473","Cabeza tractora MAN TGX 18.480","MAN","HOLANDA","Veghel",479,26400,772765,"2015",FALSE
"3474","Cabeza tractora DAF XF 440","DAF","HOLANDA","Veghel",440,34800,626193,"2016",FALSE
"3475","Cabeza tractora DAF CF 410","DAF","FRANCIA","Rhône",410,NA,453087,"2008",FALSE
"3476","Cabeza tractora Iveco Stralis Iveco Stralis NP AS440 NG / LNG / RETARDER Fz.27","Iveco","ALEMANIA","Ofterdingen",400,27000,495000,"2017",FALSE
"3477","Cabeza tractora Iveco Stralis Stralis AS 440NG / LNG RETARDER Fz.52","Iveco","ALEMANIA","Ofterdingen",400,25000,542000,"2017",FALSE
"3478","Cabeza tractora Iveco AS440S480 Intarder Klima Fz57 Euro 6","Iveco","ALEMANIA","Ofterdingen",480,42500,380795,"2017",FALSE
"3479","Cabeza tractora Iveco Stralis Stralis AS 440 NG / LNG RETARDER Fz.80","Iveco","ALEMANIA","Ofterdingen",400,27000,445000,"2017",FALSE
"3480","Cabeza tractora Iveco Stralis Iveco AS440-460 LNG LPG Fz.40","Iveco","ALEMANIA","Ofterdingen",460,34500,490000,"2019",FALSE
"3481","Cabeza tractora Mercedes Actros 1848","Mercedes","ITALIA","Affi",480,35000,770000,"2014",FALSE
"3482","Cabeza tractora Mercedes Actros 2035 4x2 Blatt/Blatt","Mercedes","ALEMANIA","Germersheim",350,21900,886781,"2000",FALSE
"3483","Cabeza tractora Mercedes Antos Antos 1836 Retarder TOP-Zustand BRIGADE","Mercedes","ALEMANIA","Germersheim",361,26900,385691,"2013",FALSE
"3484","Cabeza tractora convoy excepcional Mercedes Actros Actros 1844 EU5/Ballast/Sattelkupplung hochverst","Mercedes","ALEMANIA","Germersheim",436,23900,605224,"2007",FALSE
"3485","Cabeza tractora Renault Premium Premium Lander 410 DXI Top-Zustand","Renault","ALEMANIA","Germersheim",411,10900,481461,"2007",FALSE
"3486","Cabeza tractora Iveco Stralis AT440S33 STRALIS","Iveco","HOLANDA","Vuren",330,15900,543482,"2014",FALSE
"3487","Cabeza tractora Scania R 500","Scania","HOLANDA","Vuren",500,25950,1028152,"2011",FALSE
"3488","Cabeza tractora DAF XF105 XF 105.410 spacecab manual","DAF","HOLANDA","Vuren",407,13900,1142241,"2006",FALSE
"3489","Cabeza tractora DAF XF105 XF 105.460 ssc nl-truck","DAF","HOLANDA","Vuren",459,13950,1385801,"2011",FALSE
"3490","Cabeza tractora MAN TGS 18.440 4x4 ciagnik siodlowy","MAN","POLONIA","ory,",441,27600,567179,"2009",FALSE
"3491","Cabeza tractora MAN TGX 510 NEW","MAN","HOLANDA","S",509,112000,11,NA,FALSE
"3492","Cabeza tractora Volvo FMX -370 / AUTOMATIC / / VEB / DAYCABIN / / 2013","Volvo","HOLANDA","Velddriel",369,18500,703779,"2013",FALSE
"3493","Cabeza tractora MAN TGX 33.480","MAN","HOLANDA","Lelystad",479,31500,373989,"2009",FALSE
"3494","Cabeza tractora Scania R 480","Scania","HOLANDA","Ede",479,29900,319000,"2007",FALSE
"3495","Cabeza tractora Renault T 440 EURO 6, Retarder, Standairco","Renault","HOLANDA","Ede",440,20900,962000,"2015",FALSE
"3496","Cabeza tractora Mercedes Actros 3348","Mercedes","HOLANDA","Son En Breugel",479,42750,479083,"2008",FALSE
"3497","Tractora semi BDF ZW18 BDF Tandem Twistlocks","Bdf","HOLANDA","Veghel",NA,11900,NA,"2019",FALSE
"3498","Cabeza tractora Iveco Stralis 460","Iveco","HOLANDA","Veghel",459,29800,432412,"2018",FALSE
"3499","Tractora semi hormigón cuba / mezclador MAN TGS 18.480","MAN","FRANCIA","Bas",NA,NA,460000,"2015",FALSE
"3500","Cabeza tractora Renault T-Series 480.19 DTI 13","Renault","FRANCIA","Aube",480,20000,830000,"2014",FALSE
"3501","Cabeza tractora Volvo FH 500 Globetrotter XL","Volvo","ITALIA","Livorno",510,NA,465000,"2022",FALSE
"3502","Cabeza tractora Volvo FH 500 Globetrotter XL","Volvo","ITALIA","Livorno",510,NA,461000,"2018",FALSE
"3503","Cabeza tractora Scania R 450 High/line","Scania","ITALIA","Livorno",510,NA,667000,"2016",FALSE
"3504","Cabeza tractora Volvo FH 500 Globetrotter XL","Volvo","ITALIA","Livorno",510,NA,403000,"2018",FALSE
"3505","Tractora semi para ganado bovino Scania R 500","Scania","FRANCIA","Rhône",NA,NA,1191470,"2006",FALSE
"3506","Cabeza tractora Scania R 450 High/line","Scania","ITALIA","Livorno",450,NA,538000,"2018",FALSE
"3507","Cabeza tractora DAF XF 106 460 SC","DAF","FRANCIA","Jura",NA,36000,554500,"2016",FALSE
"3508","Cabeza tractora Scania R 450 High/line","Scania","ITALIA","Livorno",450,NA,635000,"2016",FALSE
"3509","Cabeza tractora Scania R 450 High/line","Scania","ITALIA","Livorno",450,NA,643000,"2016",FALSE
"3510","Cabeza tractora Mercedes Actros 1863 LSN","Mercedes","FRANCIA","Drôme",630,NA,580000,"2016",FALSE
"3511","Cabeza tractora MAN TGX 18.500","MAN","FRANCIA","Drôme",500,NA,222800,"2019",FALSE
"3512","Cabeza tractora Iveco Eurostar 440E43","Iveco","REINO UNIDO","Romford",430,5950,723855,"2001",FALSE
"3513","Cabeza tractora Volvo FH13 500","Est","FRANCIA","Gironde",500,NA,487621,"2017",FALSE
"3514","Cabeza tractora Mercedes Actros 1845","Mercedes","FRANCIA","Rhône",450,NA,700420,"2016",FALSE
"3515","Cabeza tractora DAF XF 106 XF106-510 / AUTOMATIC / INTARDER / HYDRAULICS / LOW KM'S / FULL SAFFETY / / 2017","DAF","HOLANDA","Velddriel",509,34900,581380,"2017",FALSE
"3516","Cabeza tractora Iveco Eurostar 440E43","Iveco","HOLANDA","'S",429,7450,338142,"2002",FALSE
"3517","Cabeza tractora Magirus 160D12AK/2 LONGNOSE CHASSIS (MANUAL GEARBOX / FULL STEEL SUSPENSION / REDUCTION AXLES)","Magirus","HOLANDA","Meerkerk",163,9200,128500,"1976",FALSE
"3518","Cabeza tractora Renault Premium 460","Renault","BÉLGICA","Hooglede",459,13750,664869,"2014",FALSE
"3519","Cabeza tractora Mercedes LS 4158 LS (8x4)","Mercedes","BÉLGICA","Stabroek",577,129000,313441,"2016",FALSE
"3520","Cabeza tractora Mercedes Actros 1835","Mercedes","FRANCIA","Eure",350,15000,196945,"2001",FALSE
"3521","Cabeza tractora Mercedes Actros 1844","Mercedes","FRANCIA","Aube",440,NA,5e+05,"2013",FALSE
"3522","Cabeza tractora Volvo FH 460","Volvo","FRANCIA","Aube",460,NA,5e+05,"2005",FALSE
"3523","Cabeza tractora Renault T-Series 480 T4X2 E6","Est","FRANCIA","Val",NA,59500,384000,"2018",FALSE
"3524","Cabeza tractora Renault T-Series 480 X Road","Est","FRANCIA","Val",NA,68000,417000,"2018",FALSE
"3525","Cabeza tractora Renault T-Series 460 T4X2 E6","Est","FRANCIA","Val",460,59000,338000,"2018",FALSE
"3526","Cabeza tractora Volvo FH FH 500 Globetrotter/I-ParkCool/Laneas","Volvo","ALEMANIA","Lohfelden",501,69500,550539,"2018",FALSE
"3527","Cabeza tractora Renault T-Series 480 T4X2 E6","Est","FRANCIA","Val",480,62000,307000,"2018",FALSE
"3528","Cabeza tractora Renault T-Series 440","Renault","FRANCIA","Deux",440,22000,910000,"2015",FALSE
"3529","Cabeza tractora Renault T-Series 440","Renault","FRANCIA","Deux",440,22000,910000,"2015",FALSE
"3530","Cabeza tractora Renault T-Series 460","Renault","FRANCIA","Morbihan",460,NA,386780,"2018",FALSE
"3531","Cabeza tractora MAN TGS TGS 18.400 ADR Intarder Hydraulik","MAN","ALEMANIA","Langenfeld",400,15900,988802,"2009",FALSE
"3532","Cabeza tractora Renault T-Series 480","Est","FRANCIA","Val",480,NA,396166,"2017",FALSE
"3533","Cabeza tractora Iveco Stralis 460","Iveco","FRANCIA","Loiret",NA,NA,790650,"2012",FALSE
"3534","Cabeza tractora Mercedes Actros 1845","Mercedes","BÉLGICA","Mont",450,15900,NA,"2015",FALSE
"3535","Cabeza tractora Renault T-Series","Renault","FRANCIA","Vienne",460,NA,285500,"2018",FALSE
"3536","Cabeza tractora Renault T-Series","Renault","FRANCIA","Vienne",480,NA,387500,"2018",FALSE
"3537","Cabeza tractora Mercedes Actros 1851","Mercedes","FRANCIA","Vendée",510,NA,650000,"2016",FALSE
"3538","Cabeza tractora Iveco AS 460 NEW MODEL - MEGA/LOW DECK - 5 BELGIUM TRUCKS","Iveco","HOLANDA","Oisterwijk",459,39000,249876,"2017",FALSE
"3539","Cabeza tractora DAF XG 480 - 5x AVAILABLE! NEW TRUCK - TOP!","DAF","HOLANDA","Oisterwijk",479,124500,1200,"2022",FALSE
"3540","Cabeza tractora MAN TGA .18.430 AUTOMATIC -","MAN","HOLANDA","Oisterwijk",429,7500,1119025,"2006",FALSE
"3541","Cabeza tractora Scania S 500","Scania","ITALIA","Trofarello",500,86000,430000,"2018",FALSE
"3542","Cabeza tractora Mercedes Actros 1845","Mercedes","FRANCIA","Pyrénées",612,NA,375000,"2019",FALSE
"3543","Cabeza tractora MAN TGX 18.440","MAN","HOLANDA","Nijmegen",NA,18500,978864,"2015",FALSE
"3544","Cabeza tractora Iveco S-WAY","Iveco","ITALIA","Bolzano Vicentino",NA,NA,40000,"2021",FALSE
"3545","Cabeza tractora DAF CF85 CF 85.360 SSC TUV","DAF","HOLANDA","Groot",360,12750,989360,"2010",FALSE
"3546","Cabeza tractora DAF XF 460","DAF","HOLANDA","Vuren",462,35900,698830,"2017",FALSE
"3547","Cabeza tractora DAF XF 510","DAF","HOLANDA","Vuren",509,30900,979872,"2014",FALSE
"3548","Cabeza tractora DAF CF 450 pto + hydraulics","DAF","HOLANDA","Vuren",448,44900,641327,"2018",FALSE
"3549","Cabeza tractora Mercedes 1748","Mercedes","GRECIA","Malakasa",480,13000,844974,NA,FALSE
"3550","Cabeza tractora Iveco Stralis 480","Iveco","HOLANDA","Veghel",479,28400,430293,"2017",FALSE
"3551","Cabeza tractora Iveco Stralis 560","Iveco","HOLANDA","Veghel",560,13800,304738,"2008",FALSE
"3552","Cabeza tractora Mercedes Actros 1945 StreamSpace 2x Tanks Navi","Mercedes","HOLANDA","Veghel",450,38400,567626,"2017",FALSE
"3553","Cabeza tractora Scania R 490","Scania","HOLANDA","Veghel",489,39400,697929,"2015",FALSE
"3554","Cabeza tractora Mercedes Actros 1951 Standklima 2x Tanks Navi","Mercedes","HOLANDA","Veghel",509,24900,1067580,"2014",FALSE
"3555","Cabeza tractora Mercedes Actros 1951 Standklima 2x Tanks","Mercedes","HOLANDA","Veghel",509,27900,926451,"2014",FALSE
"3556","Cabeza tractora DAF XF","DAF","HOLANDA","Veghel",509,23900,863808,"2014",FALSE
"3557","Cabeza tractora Mercedes Actros 1842","Mercedes","HOLANDA","Veghel",420,25400,832046,"2013",FALSE
"3558","Cabeza tractora DAF XF 460","DAF","HOLANDA","Veghel",459,30400,651603,"2017",FALSE
"3559","Cabeza tractora Renault T-Series 460 DXI","Renault","FRANCIA","Rhône",460,24000,873000,"2015",FALSE
"3560","Cabeza tractora Renault Gamme T 430 P4X2 E6","Renault","FRANCIA","Ille",430,NA,384532,"2014",FALSE
"3561","Cabeza tractora Iveco Trakker 480","Iveco","BÉLGICA","Wingene",479,83350,10,"2022",FALSE
"3562","Cabeza tractora Iveco Trakker 480","Iveco","BÉLGICA","Wingene",479,83350,10,"2022",FALSE
"3563","Cabeza tractora Iveco Trakker 480","Iveco","BÉLGICA","Wingene",479,83350,10,"2022",FALSE
"3564","Cabeza tractora Volvo FH 420","Volvo","HOLANDA","Meerkerk",428,NA,940168,"2011",FALSE
"3565","Cabeza tractora Volvo FH 480","Volvo","HOLANDA","Meerkerk",NA,16950,1609324,"2008",FALSE
"3566","Cabeza tractora Renault T 11 SC 460 T4X2 X-LOW SELECTION","Renault","HOLANDA","Berkel En Rodenrijs",469,44950,458738,"2018",FALSE
"3567","Cabeza tractora Scania R 500","Scania","HOLANDA","Maasdijk",500,NA,755000,"2011",FALSE
"3568","Cabeza tractora DAF XF 530","DAF","HOLANDA","Maasdijk",530,79950,403500,"2019",FALSE
"3569","Cabeza tractora Volvo FH 540","Volvo","HOLANDA","Haps",539,NA,1031951,"2010",FALSE
"3570","Cabeza tractora Mercedes Actros 1848","Mercedes","HOLANDA","Veghel",479,25400,699328,"2013",FALSE
"3571","Cabeza tractora DAF XF 460","DAF","BÉLGICA","Bree",NA,10900,1486603,"2007",FALSE
"3572","Cabeza tractora DAF XF 460","DAF","BÉLGICA","Bree",459,18250,867761,"2014",FALSE
"3573","Cabeza tractora Scania R 500","Scania","BÉLGICA","Bree",NA,NA,1309144,"2004",FALSE
"3574","Cabeza tractora Volvo FH13 FH 13.460 Globetrotter XL - Leather - 2x tank - Full spoiler - Light bar","Volvo","HOLANDA","Ravenstein",459,36400,849650,"2015",FALSE
"3575","Cabeza tractora Volvo FH13 FH 13.540 Globetrotter - PTO & Hydraulic - Hub reduction - Leather - I shift","Volvo","HOLANDA","Ravenstein",539,28900,577842,"2010",FALSE
"3576","Cabeza tractora Mercedes 3348 Spring","Mercedes","HOLANDA","S",475,25750,456146,"2001",FALSE
"3577","Cabeza tractora Mercedes 3348 Spring V8","Mercedes","HOLANDA","S",475,25750,483726,"2001",FALSE
"3578","Cabeza tractora Scania G 380","Scania","HOLANDA","S",379,17750,1157870,"2011",FALSE
"3579","Cabeza tractora Volvo FH 500","Volvo","HOLANDA","S",500,56000,597889,"2017",FALSE
"3580","Cabeza tractora Scania G 400","Scania","HOLANDA","Weurt",399,16900,560000,"2011",FALSE
"3581","Cabeza tractora Scania G 400","Scania","HOLANDA","Weurt",399,16900,510000,"2011",FALSE
"3582","Cabeza tractora DAF CF 85.410","DAF","HOLANDA","Heteren",407,NA,383000,"2009",FALSE
"3583","Cabeza tractora DAF CF 85.410","DAF","HOLANDA","Heteren",407,NA,383000,"2009",FALSE
"3584","Cabeza tractora Volvo FH16 580","Volvo","HOLANDA","Ede",580,38900,163176,"2009",FALSE
"3585","Cabeza tractora DAF XF 460","DAF","HOLANDA","Ede",459,21900,854000,"2015",FALSE
"3586","Cabeza tractora Volvo FH 460","Volvo","BÉLGICA","Overpelt",459,NA,431000,"2016",FALSE
"3587","Cabeza tractora Volvo FH12 FH 12.380 (MANUAL GEARBOX / TRES PROPRE)","Volvo","BÉLGICA","Bree",NA,6250,897000,"1998",FALSE
"3588","Cabeza tractora Scania R 410","Scania","BÉLGICA","Hooglede",NA,25500,1009145,"2017",FALSE
"3589","Cabeza tractora Renault Renault_T 460","Renault","BÉLGICA","Hooglede",NA,35000,374222,"2017",FALSE
"3590","Cabeza tractora Iveco Stralis 440","Iveco","BÉLGICA","Hooglede",459,37500,357213,"2018",FALSE
"3591","Cabeza tractora Scania G 420","Scania","BÉLGICA","Hooglede",NA,14750,872068,"2012",FALSE
"3592","Cabeza tractora Scania G 420","Scania","BÉLGICA","Hooglede",NA,14750,872068,"2012",FALSE
"3593","Cabeza tractora Mercedes Actros 1844","Mercedes","FRANCIA","Bas",440,NA,390000,"2011",FALSE
"3594","Cabeza tractora DAF XF 480","DAF","FRANCIA","Yonne",480,47000,405000,"2018",FALSE
"3595","Cabeza tractora MAN TGX","MAN","FRANCIA","Yonne",470,57000,474000,"2019",FALSE
"3596","Cabeza tractora DAF XF 480","DAF","FRANCIA","Côte",480,52000,315000,"2018",FALSE
"3597","Cabeza tractora DAF XF 510","DAF","FRANCIA","Côte",510,27000,530000,"2016",FALSE
"3598","Cabeza tractora Renault T-Series 460 DXI","Est","FRANCIA","Val",460,NA,420156,"2018",FALSE
"3599","Cabeza tractora MAN TGX 26.480 6x4 SZM Kipphydraulik Retarder","MAN","ALEMANIA","Kaufungen/Kassel",480,42900,411527,"2014",FALSE
"3600","Cabeza tractora Renault Premium 450 DXI","Renault","PORTUGAL","Zibreira",450,NA,1,"2007",FALSE
"3601","Cabeza tractora Renault Premium 450 DXI","Renault","PORTUGAL","Zibreira",450,NA,1,"2007",FALSE
"3602","Cabeza tractora Volvo FH16 FH 16-660","Volvo","FRANCIA","Côte",NA,30000,392269,"2009",FALSE
"3603","Cabeza tractora DAF","DAF","FRANCIA","Tarn",NA,29000,629000,"2013",FALSE
"3604","Cabeza tractora convoy excepcional Volvo FH16","Volvo","FRANCIA","Gironde",751,117000,187707,"2019",FALSE
"3605","Cabeza tractora Scania R 580 LA4x2MNB","Scania","FRANCIA","Gironde",581,85000,528556,"2017",FALSE
"3606","Cabeza tractora Renault T-Series T 520 Highcab T4x2 E6, Standklima, Retarder","Renault","ALEMANIA","Greven",520,62800,568000,"2018",FALSE
"3607","Cabeza tractora Iveco Stralis AS440S48T/P","Iveco","ITALIA","Modugno",480,60000,310803,"2018",FALSE
"3608","Cabeza tractora Iveco Stralis AS440S48T/P","Iveco","ITALIA","Modugno",480,59500,388046,"2018",FALSE
"3609","Cabeza tractora DAF XF XF 460 SSC*Intarder*2Liege*verstellb. Sattel*510","DAF","ALEMANIA","Mannheim",463,35900,701000,"2016",FALSE
"3610","Cabeza tractora DAF XF XF 460 SSC*Intarder*2Liege*verstellb. Sattel*510","DAF","ALEMANIA","Mannheim",463,35900,701000,"2016",FALSE
"3611","Cabeza tractora MAN TGX 18.500","MAN","FRANCIA","Rhône",NA,45000,4e+05,"2018",FALSE
"3612","Cabeza tractora Iveco Stralis AS440S48T/P","Iveco","ITALIA","Piacenza",480,52000,420795,"2017",FALSE
"3613","Cabeza tractora Iveco Stralis AS440S48T/P","Iveco","ITALIA","Piacenza",480,52000,433749,"2017",FALSE
"3614","Cabeza tractora Iveco Stralis AS440S45TX 6x2/4 EEV","Iveco","DINAMARCA","Padborg",450,NA,864000,"2011",FALSE
"3615","Cabeza tractora Iveco Stralis 480 6x2/4 Hi-Way Euro 6","Iveco","DINAMARCA","Padborg",480,NA,288000,"2015",FALSE
"3616","Cabeza tractora Iveco Trakker 480","Iveco","BÉLGICA","Wingene",479,83350,10,"2022",FALSE
"3617","Cabeza tractora productos peligrosos / ADR Iveco Trakker 420","Iveco","BÉLGICA","Wingene",420,86850,10,"2022",FALSE
"3618","Cabeza tractora Volvo FH 460","Volvo","BÉLGICA","Wingene",459,39850,682783,"2015",FALSE
"3619","Cabeza tractora Iveco Stralis 440 S 48","Iveco","FRANCIA","Seine",480,25000,408132,"2012",FALSE
"3620","Cabeza tractora MAN TGX 18.540","MAN","FRANCIA","Seine",540,NA,31562,"1021",FALSE
"3621","Cabeza tractora Scania G 450","Scania","FRANCIA","Seine",450,NA,800814,"2015",FALSE
"3622","Cabeza tractora Mercedes Actros 1845","Mercedes","FRANCIA","Seine",NA,NA,603000,"2014",FALSE
"3623","Cabeza tractora DAF XF 480","DAF","FRANCIA","Rhône",NA,58700,528146,"2018",FALSE
"3624","Cabeza tractora DAF XF 480","DAF","FRANCIA","Rhône",482,54100,628489,"2018",FALSE
"3625","Cabeza tractora DAF XF 480","DAF","FRANCIA","Rhône",482,54700,612139,"2018",FALSE
"3626","Cabeza tractora DAF XF 480","DAF","FRANCIA","Rhône",482,56600,620273,"2018",FALSE
"3627","Cabeza tractora DAF XF 480","DAF","FRANCIA","Rhône",482,56900,624722,"2018",FALSE
"3628","Cabeza tractora DAF XF 480","DAF","FRANCIA","Rhône",NA,65000,420344,"2018",FALSE
"3629","Cabeza tractora DAF XF 480","DAF","FRANCIA","Rhône",482,55400,593679,"2018",FALSE
"3630","Cabeza tractora DAF XF 480 / RETARDER / I-PARK COOL/ FULL OPTION","DAF","POLONIA","Bodzentyn",480,64900,454000,"2018",FALSE
"3631","Cabeza tractora DAF CF 440 / LOW CAB / EURO 6 / ACC/","DAF","POLONIA","Bodzentyn",441,32900,519000,"2016",FALSE
"3632","Tractora semi portamáquinas MAN TGS 18.440 /LOW CAB / KIPPER HYDRAULIC /RETARDER","MAN","POLONIA","Bodzentyn",441,31000,533000,"2015",FALSE
"3633","Cabeza tractora Scania R 500/ RETARDER/ I-PARK COOL/ NAVI/1500 L /2019","Scania","POLONIA","Bodzentyn",501,68900,587000,"1500",FALSE
"3634","Cabeza tractora Scania R 450/ RETARDER/NAVI /EURO 6/2019 YEAR","Scania","POLONIA","Bodzentyn",451,78900,390000,"2019",FALSE
"3635","Cabeza tractora MAN TGX 18.460 XLX","MAN","FRANCIA","Nord",338,NA,431500,"2017",FALSE
"3636","Cabeza tractora Scania G 420","Scania","HOLANDA","Meerkerk",420,18950,1051331,"2012",FALSE
"3637","Cabeza tractora Scania R 580","Scania","HOLANDA","Meerkerk",NA,73950,659803,"2017",FALSE
"3638","Cabeza tractora convoy excepcional MAN TGS TGS 28.500 ACC 60 TON NUR 95.000 KM !!!","MAN","ALEMANIA","Gross Ippener",501,68800,95000,"2018",FALSE
"3639","Cabeza tractora Iveco Stralis STRALIS 450 EURO 5 EEV RETARDER","Iveco","ALEMANIA","Gross Ippener",452,14800,544000,"2012",FALSE
"3640","Cabeza tractora convoy excepcional MAN TGX TGX 26.500 XLX BLS RETARDER NAVI ACC HYDRAULIK","MAN","ALEMANIA","Gross Ippener",501,43500,745000,"2018",FALSE
"3641","Cabeza tractora convoy excepcional MAN TGX TGX 26.500 XLX BLS RETARDER NAVI ACC HYDRAULIK","MAN","ALEMANIA","Gross Ippener",501,43500,7e+05,"2018",FALSE
