,name,brand,country,city,power,price,km,year,years,years.category,y
3845,Cabeza tractora Renault Kerax 420 DCI,Renault,BÉLGICA,Wingene,420,11850,771944,2003,19,Old,10822.64057
3846,Cabeza tractora Renault Kerax 420 DCI,Renault,BÉLGICA,Wingene,420,11850,597591,2003,19,Old,10822.64057
3847,Cabeza tractora Scania R124 -420 MANUAL + HMF 1702 K3 CRANE,Scania,HOLANDA,Meerkerk,420,18750,251418,2003,19,Old,10822.64057
3848,Cabeza tractora Renault Premium 370 DCI,Renault,FRANCIA,Rhône,420,5500,355386,2003,19,Old,10822.64057
3849,Cabeza tractora Renault Premium 370 DCI,Renault,FRANCIA,Rhône,420,5500,355386,2003,19,Old,10822.64057
3850,Cabeza tractora Iveco Stralis 480,Iveco,FRANCIA,Seine,480,9000,6.00E+05,2003,19,Old,10822.64057
3851,Cabeza tractora Renault AE 480,Renault,HOLANDA,Meerkerk,440,7800,1100000,2003,19,Old,10822.64057
3852,Cabeza tractora Scania T 114-340 + HYDRAULIC LIFTING DISH - MANUAL GEAR,Scania,HOLANDA,Meerkerk,339,19750,102288,2003,19,Old,10822.64057
3853,Cabeza tractora Renault Magnum 440,Renault,BÉLGICA,Bree,440,8700,801447,2003,19,Old,10822.64057
3854,Cabeza tractora Scania 124 420 manual,Scania,BÉLGICA,Bree,NA,7250,113863,2003,19,Old,10822.64057
3855,Cabeza tractora Scania 124 420 Hpi manual,Scania,BÉLGICA,Bree,NA,7950,18289,2003,19,Old,10822.64057
3856,"Cabeza tractora Scania R164 GA6x4NZ 480 R164 GA6x4NZ 480 mit Bullbar, Retarder, Hydraulik",Scania,BÉLGICA,Roksem,480,18252,668202,2003,19,Old,10822.64057
3857,Cabeza tractora DAF XF 480,DAF,BÉLGICA,Bree,479,9750,1382828,2003,19,Old,10822.64057
3858,Cabeza tractora Renault Premium 420 DCI,Renault,HOLANDA,Susteren,418,6750,765697,2003,19,Old,10822.64057
3859,"Cabeza tractora Scania R 124 470 4x2 124470 4x2, Kipphydaulik Klima",Scania,BÉLGICA,Roksem,469,12852,469178,2003,19,Old,10822.64057
3860,Cabeza tractora MAN TGA 26.480,MAN,HOLANDA,Apeldoorn,459,17950,530000,2003,19,Old,10822.64057
3861,Cabeza tractora Scania 124 420 lames-steel,Scania,BÉLGICA,Bree,420,14750,948197,2003,19,Old,10822.64057
3862,Cabeza tractora Scania 124 420,Scania,BÉLGICA,Bree,NA,7250,267837,2003,19,Old,10822.64057
3863,Cabeza tractora Mercedes Actros 1843,Mercedes,BÉLGICA,Bree,429,13250,102172,2003,19,Old,10822.64057
3864,Cabeza tractora MAN TGA 18.460FLS XL (MANUAL GEARBOX / SPOILERSET),MAN,HOLANDA,Meerkerk,459,8600,836000,2003,19,Old,10822.64057
3865,Cabeza tractora MAN TGA 26.413,MAN,HOLANDA,Son En Breugel,413,10900,376913,2003,19,Old,10822.64057
3866,Cabeza tractora DAF XF95 -430 SPACECAB (MANUAL GEARBOX / ZF-INTARDER / / AURCONDITIONING),DAF,HOLANDA,Meerkerk,428,13200,371000,2003,19,Old,10822.64057
3867,Cabeza tractora Scania L 420,Scania,HOLANDA,Susteren,420,7000,271976,2003,19,Old,10822.64057
3868,Cabeza tractora Iveco Stralis 480,Iveco,HOLANDA,Etten,479,9950,1807557,2003,19,Old,10822.64057
3869,Cabeza tractora MAN TGA 26.510,MAN,HOLANDA,Son En Breugel,509,10900,9130,2003,19,Old,10822.64057
3870,Cabeza tractora Scania 124 420 Steel/Air - Manual - - Airco - CR19,Scania,HOLANDA,Son En Breugel,420,7200,1019011,2003,19,Old,10822.64057
3871,"Cabeza tractora Scania 124L420, Steel /Air, Manual",Scania,POLONIA,Wolsztyn,NA,6650,874264,2003,19,Old,10822.64057
3872,Cabeza tractora MAN TGA 26.413,MAN,HOLANDA,Son En Breugel,410,10900,293445,2003,19,Old,10822.64057
3873,"Cabeza tractora Renault Premium 420, Steel /Air, Manual, EURO 3",Renault,POLONIA,Wolsztyn,NA,5650,1.00E+06,2003,19,Old,10822.64057
3874,Cabeza tractora Renault Premium 420 DCI,Renault,HOLANDA,Susteren,411,6250,904889,2003,19,Old,10822.64057
3875,Cabeza tractora Renault Premium 420DCI SLEEPERCAB (ZF16 MANUAL GEARBOX / HYDRAULIC KIT / AIRCONDITIONING),Renault,HOLANDA,Meerkerk,411,7200,901000,2003,19,Old,10822.64057
3876,Cabeza tractora Renault 420,Renault,PORTUGAL,Viana Do Castelo,NA,7900,393224,2003,19,Old,10822.64057
3877,Cabeza tractora Scania R124 -420 MANUAL + HMF 1702 K3 CRANE,Scania,HOLANDA,Meerkerk,420,18750,251418,2003,19,Old,10822.64057
3878,Cabeza tractora Renault Premium 420 DCI,Renault,FRANCIA,Seine,420,6800,530000,2003,19,Old,10822.64057
3879,Cabeza tractora Renault Premium,Renault,FRANCIA,Bouches,NA,2500,1.00E+06,2003,19,Old,10822.64057
3880,Cabeza tractora Renault Premium 320.19 DCI,Renault,FRANCIA,Rhône,320,8200,231722,2003,19,Old,10822.64057
3881,Cabeza tractora MAN TGA 18.463,MAN,HOLANDA,Susteren,459,7500,1161388,2003,19,Old,10822.64057
3882,Cabeza tractora MAN TGA 19.460,MAN,HOLANDA,Susteren,459,5000,162636,2003,19,Old,10822.64057
3883,Cabeza tractora MAN FE 410,MAN,ESPAÑA,Beniparrell,410,14000,210000,2002,20,Old,8439.666031
3884,Cabeza tractora Renault Premium Lander 420,Renault,FRANCIA,Yvelines,NA,7500,594437,2002,20,Old,8439.666031
3885,Cabeza tractora Volvo FH 380,Volvo,PORTUGAL,Mozelos,380,9000,100,2002,20,Old,8439.666031
3886,Cabeza tractora Volvo FH 380,Volvo,PORTUGAL,Mozelos,380,9000,100,2002,20,Old,8439.666031
3887,Cabeza tractora Scania 124.400 MANUAL - - AIRCO - - TOP!,Scania,HOLANDA,Oisterwijk,420,9750,1097138,2002,20,Old,8439.666031
3888,Cabeza tractora Mercedes Actros Actros 1848 V8 Blatt Luft. kipphydraulik. Retard,Mercedes,ALEMANIA,Hamburg,NA,17900,520000,2002,20,Old,8439.666031
3889,Cabeza tractora Iveco Eurostar 440E48,Iveco,HOLANDA,Vuren,479,6900,1032777,2002,20,Old,8439.666031
3890,Cabeza tractora Renault Magnum 480,Renault,FRANCIA,Rhône,480,10300,824000,2002,20,Old,8439.666031
3891,Cabeza tractora Renault Magnum 480 Manuale,Renault,ITALIA,Marcianise,NA,6500,1124110,2002,20,Old,8439.666031
3892,Cabeza tractora Scania 164 - 480 (BIG AXLES / STEEL SUSPENSION / / MANUAL GEARBOX / V8 ENGIN),Scania,BÉLGICA,Bree,479,12950,259000,2002,20,Old,8439.666031
3893,Cabeza tractora Scania 124-470 Topline (MANUAL GEARBOX / BOITE MANUELLE),Scania,BÉLGICA,Bree,470,6500,885000,2002,20,Old,8439.666031
3894,Cabeza tractora MAN TGA 18.460,MAN,ITALIA,Faeto,460,9500,850000,2002,20,Old,8439.666031
3895,Cabeza tractora Iveco Eurostar 440E43,Iveco,HOLANDA,'S,429,7450,338142,2002,20,Old,8439.666031
3896,Cabeza tractora Scania R 114-380 *NL-TRUCK* APK 06-2023,Scania,HOLANDA,Venlo,380,8750,878735,2002,20,Old,8439.666031
3897,Cabeza tractora Scania R 114,Scania,BÉLGICA,Bree,NA,6350,899198,2002,20,Old,8439.666031
3898,Cabeza tractora Scania R 114,Scania,BÉLGICA,Bree,NA,6350,899198,2002,20,Old,8439.666031
3899,Cabeza tractora Scania 124-420 Topline (MANUAL GEARBOX / BOITE MANUELLE),Scania,BÉLGICA,Bree,420,6000,657000,2002,20,Old,8439.666031
3900,Cabeza tractora Iveco Eurotrakker 440,Iveco,BÉLGICA,Bree,440,11250,331565,2002,20,Old,8439.666031
3901,Cabeza tractora Renault Magnum 440,Renault,BÉLGICA,Bree,440,8300,1191844,2002,20,Old,8439.666031
3902,Cabeza tractora Iveco Stralis 480,Iveco,BÉLGICA,Bree,NA,10600,571020,2002,20,Old,8439.666031
3903,Cabeza tractora Mercedes Actros 1840,Mercedes,BÉLGICA,Bree,NA,11250,619138,2002,20,Old,8439.666031
3904,Cabeza tractora Mercedes Actros 1840,Mercedes,BÉLGICA,Bree,399,13250,915606,2002,20,Old,8439.666031
3905,Cabeza tractora Scania 124-420 Topline (MANUAL GEARBOX / BOITE MANUELLE),Scania,BÉLGICA,Bree,420,6250,387000,2002,20,Old,8439.666031
3906,Cabeza tractora Iveco Stralis 430,Iveco,HOLANDA,'S,NA,6850,1401607,2002,20,Old,8439.666031
3907,Cabeza tractora Volvo FH 380,Volvo,PORTUGAL,Mozelos,380,9000,100,2002,20,Old,8439.666031
3908,Cabeza tractora Scania 164 480 Topline manual,Scania,BÉLGICA,Bree,479,6900,399392,2002,20,Old,8439.666031
3909,Cabeza tractora MAN TGA 18.410,MAN,HOLANDA,Susteren,409,6500,1060834,2002,20,Old,8439.666031
3910,Cabeza tractora MAN TGA 18.463,MAN,HOLANDA,Son En Breugel,463,8200,238796,2002,20,Old,8439.666031
3911,Cabeza tractora Scania R 164,Scania,HOLANDA,Gilze,479,17900,1134337,2002,20,Old,8439.666031
3912,Cabeza tractora Volvo FH12 FH 12.420,Volvo,BÉLGICA,Genk,420,8750,999999,2002,20,Old,8439.666031
3913,Cabeza tractora Renault Premium 420 DCI,Renault,HOLANDA,Susteren,420,7000,1048389,2002,20,Old,8439.666031
3914,Cabeza tractora Renault Premium HD 320-19 T FOR PARTS,Renault,HOLANDA,Venlo,NA,2950,498498,2002,20,Old,8439.666031
3915,Cabeza tractora Renault Premium 420,Renault,HOLANDA,Meerkerk,411,6300,863000,2002,20,Old,8439.666031
3916,"Cabeza tractora MAN TGA 18.410, Manual Pumpe, Steel/Air,",MAN,POLONIA,Wolsztyn,NA,6500,318067,2002,20,Old,8439.666031
3917,Cabeza tractora Volvo FM,Volvo,HOLANDA,Schelluinen,213,8999,922006,2002,20,Old,8439.666031
3918,Cabeza tractora Renault Premium 420DCI (ZF16 MANUAL GEARBOX / AIRCONDITIONING / EURO 3),Renault,HOLANDA,Meerkerk,411,6400,863000,2002,20,Old,8439.666031
3919,Cabeza tractora Iveco Eurostar 480,Iveco,HOLANDA,Susteren,479,8000,672554,2002,20,Old,8439.666031
3920,Cabeza tractora Scania R 164-480 V8 TOPLINE,Scania,HOLANDA,Venlo,479,8750,1447817,2002,20,Old,8439.666031
3921,Cabeza tractora Volvo FM9 FM 9.300 + 25Km/u + agricultural vehicle,Volvo,HOLANDA,Etten,300,9950,991833,2002,20,Old,8439.666031
3922,Cabeza tractora Renault Premium 420 DCI,Renault,ESPAÑA,Els Hostalets De Pierola,420,6500,596727,2001,21,Old,6056.691489
3923,Cabeza tractora Renault Premium 420 DCI,Renault,ESPAÑA,Alcala De Guadaira,NA,7500,1189850,2001,21,Old,6056.691489
3924,Cabeza tractora Volvo FH 420,Volvo,ESPAÑA,Vitoria Gasteis,420,7500,7.00E+05,2001,21,Old,6056.691489
3925,Cabeza tractora Scania R 164R580,Scania,ESPAÑA,Fuente El Saz De Jarama,580,6500,1625000,2001,21,Old,6056.691489
3926,Cabeza tractora Volvo FH12 460,Volvo,ESPAÑA,Vitoria Gasteis,460,8000,2.00E+06,2001,21,Old,6056.691489
3927,Cabeza tractora Volvo FH 380,Volvo,PORTUGAL,Mozelos,380,6000,100,2001,21,Old,6056.691489
3928,Cabeza tractora Renault Premium 420,Renault,HOLANDA,Veghel,420,6200,692427,2001,21,Old,6056.691489
3929,Cabeza tractora Scania R 420,Scania,FRANCIA,Rhône,420,6200,1200000,2001,21,Old,6056.691489
3930,Cabeza tractora Scania R 164-480 V8 + - - 3 PEDALS,Scania,HOLANDA,Meerkerk,479,9950,306450,2001,21,Old,6056.691489
3931,Cabeza tractora Iveco Eurostar 440E43,Iveco,HOLANDA,Vuren,429,5950,917305,2001,21,Old,6056.691489
3932,Cabeza tractora DAF CF 75.310,DAF,HOLANDA,Lamswaarde,309,9750,989264,2001,21,Old,6056.691489
3933,Cabeza tractora Scania R 144.460 tl v8 manual,Scania,HOLANDA,Vuren,459,9900,1870657,2001,21,Old,6056.691489
3934,Cabeza tractora Mercedes Actros 1835,Mercedes,FRANCIA,Eure,350,15000,196945,2001,21,Old,6056.691489
3935,Cabeza tractora Mercedes 3348 Spring,Mercedes,HOLANDA,S,475,25750,456146,2001,21,Old,6056.691489
3936,Cabeza tractora Mercedes 3348 Spring V8,Mercedes,HOLANDA,S,475,25750,483726,2001,21,Old,6056.691489
3937,Cabeza tractora Mercedes Actros 2648,Mercedes,HOLANDA,Son En Breugel,479,23900,172082,2001,21,Old,6056.691489
3938,Cabeza tractora Mercedes Actros 2648,Mercedes,HOLANDA,Son En Breugel,479,23900,172082,2001,21,Old,6056.691489
3939,Cabeza tractora Volvo FH,Volvo,GRECIA,Malakasa,520,9800,1118896,2001,21,Old,6056.691489
3940,Cabeza tractora DAF XF95 XF 95.430 - MANUAL -,DAF,HOLANDA,Meerkerk,NA,12950,622435,2001,21,Old,6056.691489
3941,Cabeza tractora Volvo FH12 FH 12.420 manual gearbox,Volvo,BÉLGICA,Mont,420,6900,835300,2001,21,Old,6056.691489
3942,Cabeza tractora Mercedes Actros 1840,Mercedes,BÉLGICA,Bree,NA,13800,1043974,2001,21,Old,6056.691489
3943,Cabeza tractora Volvo NH12 NH 12 420 Globetrotter,Volvo,BÉLGICA,Bree,420,19350,71515,2001,21,Old,6056.691489
3944,Cabeza tractora DAF XF 430,DAF,BÉLGICA,Bree,429,12300,169338,2001,21,Old,6056.691489
3945,Cabeza tractora Volvo FH12 FH 12 420 globe,Volvo,BÉLGICA,Bree,420,6900,1003161,2001,21,Old,6056.691489
3946,Cabeza tractora Renault Magnum 440,Renault,BÉLGICA,Bree,NA,12200,252032,2001,21,Old,6056.691489
3947,Cabeza tractora DAF XF 430,DAF,BÉLGICA,Bree,429,15250,193511,2001,21,Old,6056.691489
3948,Cabeza tractora Renault Premium 420 DCI,Renault,HOLANDA,Susteren,420,6000,257592,2001,21,Old,6056.691489
3949,Cabeza tractora Renault Kerax 350.34 6x6 350.34 6x6,Renault,BÉLGICA,Roksem,349,26892,222662,2001,21,Old,6056.691489
3950,Cabeza tractora DAF 95-430XF SPACECAB (EURO 3 / ZF16 MANUAL GEARBOX / ZF-INTARDER / AIRCONDITIONING),DAF,HOLANDA,Meerkerk,428,12800,734500,2001,21,Old,6056.691489
3951,Cabeza tractora DAF 95-430XF SPACECAB (EURO 3 / ZF MANUAL GEARBOX / ZF-INTARDER),DAF,HOLANDA,Meerkerk,428,12200,510000,2001,21,Old,6056.691489
3952,Cabeza tractora MAN TGA TGA 18.310 Tirre Euro 171 Kran FB Schaltgetriebe,MAN,ALEMANIA,Sottrum,310,19900,992932,2001,21,Old,6056.691489
3953,Cabeza tractora MAN TGA TGA 18.310 Tirre Euro 171 Kran FB Schaltgetriebe,MAN,ALEMANIA,Sottrum,310,19900,992932,2001,21,Old,6056.691489
3954,Cabeza tractora DAF 95-430XF SPACECAB (EURO 3 / ZF16 MANUAL GEARBOX / AIRCONDITIONING),DAF,HOLANDA,Meerkerk,428,11600,658500,2001,21,Old,6056.691489
3955,Cabeza tractora Volvo FM12 420,Volvo,PORTUGAL,Espargo,420,6900,761000,2001,21,Old,6056.691489
3956,Cabeza tractora Volvo FH12 FH 12.420 Globe,Volvo,BÉLGICA,Gistel West,420,8750,1039633,2001,21,Old,6056.691489
3957,Cabeza tractora Renault Magnum AE 440,Renault,POLONIA,Wolsztyn,NA,7550,876456,2001,21,Old,6056.691489
3958,Cabeza tractora Iveco Eurostar 440E43T/P (ZF16 MANUAL GEARBOX / ZF-INTARDER / AIRCONDITIONING),Iveco,HOLANDA,Meerkerk,429,8400,531000,2001,21,Old,6056.691489
3959,Cabeza tractora Renault Premium 420,Renault,BÉLGICA,Hooglede,NA,6750,706321,2001,21,Old,6056.691489
3960,Cabeza tractora Iveco Eurostar 440E43T/P HIGH ROOF (ZF16 MANUAL GEARBOX / ZF-INTARDER / AIRCONDITIONING),Iveco,HOLANDA,Meerkerk,469,8200,823000,2001,21,Old,6056.691489
3961,Cabeza tractora Iveco Eurostar 480,Iveco,HOLANDA,Susteren,479,8000,677530,2001,21,Old,6056.691489
3962,"Cabeza tractora DAF XF 95 430, Steel/Air, Manual",DAF,POLONIA,Wolsztyn,NA,12900,1032680,2001,21,Old,6056.691489
3963,Cabeza tractora Volvo FH12 FH 12.460 + Manual,Volvo,HOLANDA,Etten,459,10950,1086504,2001,21,Old,6056.691489
3964,"Cabeza tractora DAF XF 95 480, Steel /Air, Manual Pomp, EURO 2",DAF,POLONIA,Wolsztyn,NA,13900,556403,2001,21,Old,6056.691489
3965,Cabeza tractora Mercedes Actros 2040,Mercedes,ESPAÑA,Sant Celoni,400,25800,513000,2000,22,Old,3673.716947
3966,Cabeza tractora Volvo FM12 380,Volvo,ESPAÑA,Sallent,380,6300,110000,2000,22,Old,3673.716947
3967,Cabeza tractora MAN 19.414,MAN,ESPAÑA,Fuente El Saz De Jarama,NA,15500,373878,2000,22,Old,3673.716947
3968,Cabeza tractora Renault Premium 420 DCI,Renault,BÉLGICA,Wingene,420,4850,945415,2000,22,Old,3673.716947
3969,Cabeza tractora Volvo FH 380,Volvo,PORTUGAL,Mozelos,380,6000,100,2000,22,Old,3673.716947
3970,Cabeza tractora Volvo FH 380,Volvo,PORTUGAL,Mozelos,380,6000,100,2000,22,Old,3673.716947
3971,Cabeza tractora Mercedes Actros Actros 1840 blatt luft eps gearbox mega cabin,Mercedes,ALEMANIA,Hamburg,NA,12500,7.00E+05,2000,22,Old,3673.716947
3972,Tractora semi volquete Mercedes Actros 2035 Blatt/Blatt Tempomat mit Kipper,Mercedes,ALEMANIA,Germersheim,350,26900,886781,2000,22,Old,3673.716947
3973,Cabeza tractora Renault Magnum 430,Renault,BÉLGICA,Bree,429,8950,437000,2000,22,Old,3673.716947
3974,Cabeza tractora Mercedes Actros Actros 1853 V8 4x2 / Retarder / TOP Zustand,Mercedes,ALEMANIA,Grevenbroich,531,19990,579233,2000,22,Old,3673.716947
3975,Cabeza tractora Scania 164 480 Topline / V8 / / Opti Cruise / 2 Tanks / Belgium Truck,Scania,HOLANDA,Tilburg,478,8400,1253216,2000,22,Old,3673.716947
3976,Cabeza tractora Volvo FH12 FH 12.420 globe nl-truck,Volvo,HOLANDA,Vuren,420,9950,1022519,2000,22,Old,3673.716947
3977,Cabeza tractora Renault Premium 340,Renault,FRANCIA,Indre,340,26000,453673,2000,22,Old,3673.716947
3978,Cabeza tractora Volvo FM12 380,Volvo,PORTUGAL,S. João De Ver,380,6300,167972,2000,22,Old,3673.716947
3979,Cabeza tractora Volvo FM12 380,Volvo,PORTUGAL,S. João De Ver,380,6300,167972,2000,22,Old,3673.716947
3980,Cabeza tractora Volvo FH12 FH 12.420 ENGINE IS MOVING BUT NOT STARTING,Volvo,HOLANDA,Lamswaarde,420,5750,828000,2000,22,Old,3673.716947
3981,Cabeza tractora Mercedes Actros 2035 4x2 Blatt/Blatt,Mercedes,ALEMANIA,Germersheim,350,21900,886781,2000,22,Old,3673.716947
3982,Cabeza tractora DAF XF,DAF,GRECIA,Malakasa,430,10600,814597,2000,22,Old,3673.716947
3983,Cabeza tractora Scania R 114R380,Scania,PORTUGAL,S. João De Ver,380,6350,242689,2000,22,Old,3673.716947
3984,Cabeza tractora Mercedes Actros 1843,Mercedes,BÉLGICA,Bree,429,14750,970405,2000,22,Old,3673.716947
3985,Cabeza tractora MAN 19.414 19.414,MAN,BÉLGICA,Bree,413,11700,539278,2000,22,Old,3673.716947
3986,Cabeza tractora Scania 114 380 Steel/Air - 2 Tanks - Manual - CR19 -,Scania,HOLANDA,Son En Breugel,379,7800,434451,2000,22,Old,3673.716947
3987,"Cabeza tractora Scania R124 L 420 4x2 L 420 4x2, Retarder, Hydraulik",Scania,BÉLGICA,Roksem,420,10692,645390,2000,22,Old,3673.716947
3988,Cabeza tractora Volvo FH12 FH 12.420 Globe,Volvo,BÉLGICA,Gistel West,420,7500,1908193,2000,22,Old,3673.716947
3989,Cabeza tractora Scania Torpedo T420,Scania,FRANCIA,Puy,420,23500,1004000,2000,22,Old,3673.716947
3990,Cabeza tractora Scania Torpedo 124 420 Torpedo full option,Scania,BÉLGICA,Bree,420,26250,1004457,2000,22,Old,3673.716947
3991,Cabeza tractora DAF XF95 500,DAF,HOLANDA,Bergschenhoek,500,11900,537811,2000,22,Old,3673.716947
3992,Cabeza tractora Volvo FH12 FH 12.460 Globetrotter + Hydraulic,Volvo,BÉLGICA,Gistel West,459,8750,1582572,2000,22,Old,3673.716947
3993,Cabeza tractora Scania 124 360 Steel/Air - Manual - Hydraulics - ADR - CR19,Scania,HOLANDA,Son En Breugel,360,7200,335192,2000,22,Old,3673.716947
3994,Cabeza tractora MAN F2000 19.364,MAN,BÉLGICA,Gistel West,360,12500,178228,2000,22,Old,3673.716947
3995,Cabeza tractora DAF XF95 XF 95.380 (EURO 2 / MANUAL PUMP / MANUAL GEARBOX),DAF,BÉLGICA,Bree,NA,10990,1074181,2000,22,Old,3673.716947
3996,Cabeza tractora Scania 124.400 Steel/Air - Manual - - CR19 - Airco,Scania,HOLANDA,Son En Breugel,399,7900,201301,2000,22,Old,3673.716947
3997,"Cabeza tractora MAN TGA 410 , ZF Manual , Intarder , Airco",MAN,HOLANDA,Susteren,409,8500,1,2000,22,Old,3673.716947
3998,"Cabeza tractora Scania L 124 L 380 Topline , Manual , , Airco",Scania,HOLANDA,Susteren,380,5750,1151940,2000,22,Old,3673.716947
3999,Cabeza tractora Volvo FH12 FH 12.420 Heavy Duty Tractor Manuel Gearbox Hydraulics Good Condition,Volvo,HOLANDA,'S,420,14650,674214,2000,22,Old,3673.716947
4000,Cabeza tractora Scania R 124,Scania,ESPAÑA,Vitoria Gasteis,NA,8000,6.00E+05,1999,23,Old,1290.742405
4001,Tractora semi lona Renault Premium 400.18,Renault,ESPAÑA,Madrid,400,15000,167675,1999,23,Old,1290.742405
4002,Cabeza tractora Volvo FH 420,Volvo,ESPAÑA,Vitoria Gasteis,420,7000,7.00E+05,1999,23,Old,1290.742405
4003,Cabeza tractora Volvo FH 380,Volvo,PORTUGAL,Mozelos,380,6000,100,1999,23,Old,1290.742405
4004,Cabeza tractora Volvo FH12 420,Volvo,PORTUGAL,S. João De Ver,420,7000,804104,1999,23,Old,1290.742405
4005,Cabeza tractora Scania R 144-460 V8 R144L 460 V8 MANUAL,Scania,HOLANDA,Meerkerk,459,17950,1341782,1999,23,Old,1290.742405
4006,Cabeza tractora MAN F2000 19.414,MAN,HOLANDA,Vuren,409,8900,1346517,1999,23,Old,1290.742405
4007,Cabeza tractora MAN F2000 19.414,MAN,HOLANDA,Vuren,409,8900,1346517,1999,23,Old,1290.742405
4008,Cabeza tractora Mercedes Actros Actros 1848 / V8 Blatt Luft EPS gearbox,Mercedes,ALEMANIA,Hamburg,476,17900,1.00E+06,1999,23,Old,1290.742405
4009,Cabeza tractora Mercedes Actros Actros 1848 / V8 Blatt Luft EPS gearbox,Mercedes,ALEMANIA,Hamburg,476,17900,1.00E+06,1999,23,Old,1290.742405
4010,Cabeza tractora Renault Premium 300,Renault,BÉLGICA,Bree,NA,8250,432778,1999,23,Old,1290.742405
4011,Cabeza tractora Scania L 124 L 360 manual pump 'willy naessens',Scania,BÉLGICA,Bree,360,9250,877428,1999,23,Old,1290.742405
4012,Cabeza tractora Mercedes Actros 1843,Mercedes,BÉLGICA,Bree,429,12900,163894,1999,23,Old,1290.742405
4013,Cabeza tractora Scania 124 - 400 (MANUAL PUMP & GEARBOX / BOITE & POMPE MANUELLE / EURO 2),Scania,BÉLGICA,Bree,399,7500,996000,1999,23,Old,1290.742405
4014,Cabeza tractora MAN F2000 19.464,MAN,HOLANDA,'S,459,9950,603854,1999,23,Old,1290.742405
4015,Cabeza tractora Scania 144 460 ex portugal,Scania,BÉLGICA,Bree,459,13950,1738591,1999,23,Old,1290.742405
4016,Cabeza tractora Volvo FM12 FM 12 420 lames/steel/belgium truck,Volvo,BÉLGICA,Bree,NA,6800,890643,1999,23,Old,1290.742405
4017,Cabeza tractora Mercedes Actros 2548,Mercedes,BÉLGICA,Bree,479,17250,896735,1999,23,Old,1290.742405
4018,Cabeza tractora Volvo FH12 FH 12.460 * MANUAL * HYDRAULIC * * TOP !!,Volvo,HOLANDA,Weurt,459,10900,760752,1999,23,Old,1290.742405
4019,Cabeza tractora Scania 114 - 380 (BOITE MANUELLE / MANUAL GEARBOX),Scania,BÉLGICA,Bree,NA,7500,588000,1999,23,Old,1290.742405
4020,Cabeza tractora DAF CF 250,DAF,HOLANDA,Etten,250,11950,866649,1999,23,Old,1290.742405
4021,Cabeza tractora MAN F2000 19.364,MAN,BÉLGICA,Gistel West,360,15500,933234,1999,23,Old,1290.742405
4022,Cabeza tractora Scania L 94L 310 + Manual +,Scania,HOLANDA,Etten,309,6950,1104876,1999,23,Old,1290.742405
4023,Cabeza tractora Volvo FH12 380,Volvo,PORTUGAL,Mozelos,380,6000,100,1999,23,Old,1290.742405
4024,Cabeza tractora Scania R 144-460 V8 Topline,Scania,HOLANDA,Nijmegen,459,7500,839122,1999,23,Old,1290.742405
4025,Cabeza tractora Scania P114 .380 Steel/Air - Manual - CP19 - Spoilers,Scania,HOLANDA,Son En Breugel,379,8800,557907,1999,23,Old,1290.742405
4026,Cabeza tractora Volvo FM12 FM 12.340 | * MANUAL * AIRCO,Volvo,HOLANDA,Goes,339,4900,864232,1999,23,Old,1290.742405
4027,Cabeza tractora Volvo FM12 340,Volvo,POLONIA,Wolsztyn,NA,7550,966000,1999,23,Old,1290.742405
4028,Cabeza tractora Mercedes Actros 1843LS (EURO 2 / EPS WITH CLUTCH / / AIRCONDITIONING),Mercedes,HOLANDA,Meerkerk,428,12800,698000,1999,23,Old,1290.742405
4029,Cabeza tractora Scania R 124,Scania,HOLANDA,Susteren,420,6250,641332,1999,23,Old,1290.742405
4030,Cabeza tractora MAN F2000 19.403,MAN,HOLANDA,Vuren,399,8900,854261,1998,24,Old,-1092.232137
4031,Cabeza tractora Mercedes Actros 1840 Mega Blatt Luft EPS 3 pedal,Mercedes,ALEMANIA,Hamburg,400,12900,8.00E+05,1998,24,Old,-1092.232137
